,链接,标题,作者,日期,评论,回复
926,https://tieba.baidu.com/p/5578754343?pn=6,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,又为什么,[]
927,https://tieba.baidu.com/p/5578754343?pn=6,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,可那时,[]
928,https://tieba.baidu.com/p/5578754343?pn=6,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,我们没了继续追逐的勇气,[]
929,https://tieba.baidu.com/p/5578754343?pn=6,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,，这部分代码实际上实在Layer里面，具体涉及到lo_weight这个参数相关的初始化和lo()的判断，,[]
930,https://tieba.baidu.com/p/5578754343?pn=6,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,如果我们像天上的流星,[]
931,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,2018-03-06 02:18,下面就详细介绍下更新参数的几个过程：GetLearningRatelipGradientsNormalizeRegularizComputeUpdateValue,[]
932,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,2018-03-06 02:19,我们爱过,[]
933,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,2018-03-06 02:20,我没有渴望被爱,[]
934,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,眼泪不由自主的流下来，心很痛，痛的不能呼吸，,[]
935,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,得到过自己想要的,[]
936,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,真的,[]
937,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,我们的存在,[]
938,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,带我走过寒暑冬夏,[]
939,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,我们爱过,[]
940,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,on_start()和on_gradient_ready()，,[]
941,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,下面就详细介绍下更新参数的几个过程：GetLearningRatelipGradientsNormalizeRegularizComputeUpdateValue,[]
942,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,可是随着年纪的增加，最近这几年是越来越严重了，脑袋经常短路，现实和虚拟，我有时候都分不清，｜甚至有时候都不知道自己究竟是谁，我曾经以为自己得了某种精神上的病,[]
943,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,那么部分数据产生的Lo就可能会和全样本的平均Lo不同，,[]
944,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,没有了再爱一次的勇气,[]
945,https://tieba.baidu.com/p/5578754343?pn=7,回复：人工智能写入新课标 “百度大脑”成教学典型案例,语笑阑珊,,下面我们来说说训练中的几个关键函数。,[]
946,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,2018-02-20 16:27,"阿尔法狗AlphaGo人工智能围棋程序攻破围棋（战胜人类顶尖棋手并绝尘而去）所凭持的是如下两大技术：

1、蒙特卡洛树搜索；
2、基于卷积神经网络的深度学习；


如果将上述技术运用于飞弹三色围棋人工智能程序中，它的棋力前景或者说棋力演进情况会如何呢？


我是人工智能领域的外行人或菜鸟，希望能有这方面的内行和大咖解答疑惑。",[]
947,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"下面对飞弹围棋做个简介：
传统两色围棋中有一种让飞刀的趣味围棋，让一把飞刀就是被让方有一次连下两子的机会，连下的第二子又称为飞刀，让N把飞刀就是被让方有N次连下两子的机会。 传统两色围棋中还有一种让炸弹的趣味围棋，让一个炸弹就是被让方有一次将对方某个棋子替换为己方棋子的机会，被变换颜色的棋子又称为炸弹，让N个炸弹就是被让方有N次变换对方棋子的机会。
让飞刀围棋实战对局举例，谢晖执黑 常昊执白 （常昊让谢晖2把飞刀）：

第80手（79手和80手连下两手黑棋）即为谢晖扔出的第1把飞刀。",[]
948,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"飞弹三色围棋（Flybomb three colors Go）可以看作是传统让飞刀围棋和让炸弹围棋的结合和变异，只是飞弹三色围棋中某方连下的第二子不是黑子或白子而是灰子。或者为了更好的视觉效果，也可以将灰子替换为花子，花子的花斑通常为简式黑白灰太玄图。飞弹三色围棋可以简称为飞弹围棋（Flybomb Go）或飞围（F3Go）。
（谢晖挑战常昊——上海第二届市民运动会的棋局中，如果谢晖第80手棋扔的不是飞刀（连下棋子为黑子），而是扔的飞弹（连下棋子为花子），情况会怎样呢？）

飞弹围棋中的花子既是飞刀又是炸弹，这也是飞弹围棋名称的来源。
飞弹围棋（N）中的N值通常设定为3，也即黑方和白方各拥有3个飞弹（3个花子），总计6个飞弹（6个花子）。飞弹围棋（N）推行的初期，N值可以设定为1或2。


飞弹围棋做为一种趣味围棋，其难度比围棋有所增加，但我认为其还是有可下性的，很多棋友还是可以克服或适应飞弹围棋（3）、飞弹围棋（2）、飞弹围棋（1）的难度的。比喻地说，围棋是围棋类爱好者的正餐，飞弹围棋不过是想成为围棋类爱好者的一种特色夜宵，飞弹围棋这种特色夜宵，极少数人可以经常吃，少数人偶尔吃还是可能的，而且将飞弹围棋推广做人工智能的陪练棋种还是很有意义的。",[]
949,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"飞弹围棋中的基础概念：
棋串：在棋盘上，一个棋子直线紧邻的点上如果有同色棋子存在，这些棋子就相互连接成一个不可分割的整体，这样的整体称为棋串，简称为串。与其它同色棋子分离开的单独的一个棋子是一个特殊的棋串。在飞弹围棋中，棋串是一个精确概念，也是一个基础性的核心概念。


空点串：在棋盘上，一个空点直线紧邻的点上如果没有棋子存在，这些空点就相互连接成一个整体，这样的整体称为空点串。与其它空点分离开的单独的一个空点是一个特殊的空点串。


封闭区域：棋盘上，由颜色相同或不同的棋子、或者由颜色相同或不同的棋子和边界外区域（中性花棋串可视同边界外区域）形成一个环状带，此环状带可以将棋盘分成内部区域和外部区域，而且此内部区域和外部区域没有一条多点（空点）连续紧邻的路径相连接，则此内部区域即为一个封闭区域。由颜色相同的棋子或颜色相同的棋子和边界外区域（含中性花棋串）形成的封闭区域，通常又称为眼。


私眼：由一个黑棋串（或一个白棋串）独享或者说规则（理论）上可以独享的眼（封闭区域和内气），也即是这个棋串的私眼。前述规则（理论）是：1、私眼内不能具有其它同色棋串；2、私眼内可以具有其它异色棋串（花棋串视同边界外区域），但这些异色棋串（非花棋串）不能具有1气以上的眼（含真眼和假眼），或者在此封闭区域内连续补充此异色棋串的同色棋子（补充棋子的过程中不能提子）也无法做出一个1气眼（含真眼和假眼）。",[]
950,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"飞弹围棋的规则与传统让飞刀围棋规则大同小异，下面只给出飞弹围棋（3）与传统让飞刀围棋相异的地方。


飞弹围棋（3）的黑方和白方各有3次连下两子的机会，但连下的第二子不是黑子或白子，而是花子（飞弹）。飞弹围棋中飞弹（花子）可以在任意回合使用，但扔飞弹（下花子）前要先声明，也即在本回合下出黑子或白子前，要预先告知对方，然后才可以下出1黑子、1花子，或者下出1白子、1花子。
一、飞弹围棋中的花棋串具有底层属性和上层属性两个逻辑层次。
1、花棋串的底层属性皆被设定为中性分隔串属性（类同棋盘边界外区域）。
a、判断某个黑棋串（或白棋串）有无私眼时，其关联花棋串皆采用底层属性（中性分隔串属性）。
b、判断飞弹围棋局面（棋形）中的某个花棋串的上层属性时，其关联花棋串皆采用底层属性（中性分隔串属性）。
c、棋手下飞弹围棋时的直观棋局，有花棋串时则成为三色棋局，此直观棋局可视之为一种底层棋局，通常也用其判断棋串私眼的有无。


2、花棋串的上层属性就是根据花棋串上层属性变化规则（见后面第二条），导致的这些花棋串上层属性变化情况的最终结果，此最终结果中的花棋串可能分化为三种上层属性：黑棋串属性、白棋串属性、中性分隔串属性（类同棋盘边界外区域）。
a、在进行飞弹围棋中的各种禁着（禁着点）判断时，相关花棋串皆采用上层属性。
b、花棋串参与棋群间的对杀以及关联棋串的死活判断时，相关花棋串皆采用上层属性。
c、终局胜负判断时，花棋串皆采用上层属性。
d、对底层棋局中的花棋串，按照其上层属性进行对应替换产生的两色棋局（棋盘可能被中性花棋串裁剪/打孔），可视之为一种上层棋局，上层棋局通常为棋手推理产生，存在于棋手的大脑思维中。",[]
951,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"二、花棋串上层属性变化规则：
1 、一个花棋串没有紧邻黑棋串和紧邻白棋串，或者其所有的紧邻黑棋串和紧邻白棋串皆无私眼，则此花棋串的上层属性为“中性分隔串属性”；
2、、一个花棋串所有的紧邻黑棋串和紧邻白棋串中：
a、至少一个紧邻黑棋串含有私眼，所有紧邻白棋串皆无私眼时，则此花棋串的上层属性为“黑棋串属性”；
b、至少一个紧邻白棋串含有私眼，所有紧邻黑棋串皆无私眼时，则此花棋串的上层属性为“白棋串属性”；
c、至少一个紧邻黑棋串含有私眼，并且至少一个紧邻白棋串含有私眼时，则比较与此花棋串紧邻的含有私眼黑棋串和紧邻的含有私眼白棋串个数，
·当含私眼黑棋串个数>含私眼白棋串个数时，则此花棋串的上层属性为“黑棋串属性”；
·当含私眼黑棋串个数<含私眼白棋串个数时，则此花棋串的上层属性为“白棋串属性”；
·当含私眼黑棋串个数=含私眼白棋串个数时，则比较与此花棋串紧邻的无私眼黑棋串和紧邻的无私眼白棋串个数，当无私眼黑棋串个数>无私眼白棋串个数时，则此花棋串的上层属性为“黑棋串属性”；当无私眼黑棋串个数<无私眼白棋串个数时，则此花棋串的上层属性为“白棋串属性”；当无私眼黑棋串个数=无私眼白棋串个数时，则此花棋串的上层属性为“中性分隔串属性”。


由上可知，私眼是花棋串变性的开关和变性的重要参数。",[]
952,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"三、飞弹围棋中飞弹（花子）的特别禁着（禁着点）有如下三种：
1、飞弹（花子）“提吃点”禁着，也即飞弹（花子）不具有提吃黑棋串和白棋串的功能；
2、飞弹（花子）“一气眼”禁着，也即飞弹（花子）不能下在黑棋串或白棋串的一气眼位上；
3、飞弹（花子）“虎口”禁着，也即飞弹（花子）不能下在黑棋串或白棋串的虎口上。


四、飞弹围棋的下棋流程（适用于计算机程序棋手和人类棋手）：
1、选择一个下子点，然后在上层棋局（两色棋局）中判断此下子点是否禁着点、是否提吃点？
a、如果是禁着点，则返回重新选择下子点或下虚着/Pass；
b、如果不是禁着点，而是提吃点，则将棋子下在此点并完成提吃操作。
（计算机程序棋手则：更新底层棋局数据，再更新上层棋局数据）
c、如果不是禁着点，也不是提吃点，则将棋子下在此点。
（计算机程序棋手则：更新底层棋局数据，再更新上层棋局数据）",[]
953,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"飞弹围棋的私眼判断是一个难点，下面做个小结：
一个棋串A具有私眼的前提条件：
1、棋串A或棋串A与边界外区域（含花棋串）形成至少一个封闭区域（眼/大眼）；
2、在考察的此封闭区域内，棋串A至少紧邻一个空点串；
特别注意：判断一个棋串A有无私眼时，其关联花棋串皆视同为边界外区域。


判断一个黑棋串A（或一个白棋串A）有无私眼的规则（方法）：
第一步：如果关联花棋串，则先将关联花棋串视同棋盘边界外区域。
第二步：查找出这个棋串A或这个棋串A与边界外区域（花棋串视同边界外区域）所形成的一个或多个封闭区域，假设其形成了R、S、T等三个封闭区域。
第三步：再分别考察R、S、T等封闭区域，下面以考察封闭区域R为例：
1、如果封闭区域R内没有其它棋串，只有空点串，那么封闭区域R就是这个棋串A的私眼；
2、如果封闭区域R内有其它同色棋串，那么封闭区域R就不是这个棋串A的私眼；
3、如果封闭区域R内没有其它同色棋串，但有其它异色棋串（花棋串视同边界外区域）：
3.1、如果这些异色棋串具有1气以上的眼（含真眼和假眼），那么封闭区域R就不是这个棋串A的私眼；
3.2、如果这些异色棋串不具有1气以上的眼，那么再模拟推演：在这个封闭区域R内连续补充这些异色棋串的同色棋子，尝试做一个1气眼，如果能做出1气眼，那么封闭区域R就不是这个棋串A的私眼；如果不能做出1气眼，那么封闭区域R就是这个棋串A的私眼。",[]
954,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"下面举例说明如何判断棋串有无私眼：


如图1，黑棋串八九*与上边界外区域形成一个封闭区域R——空点串六九*（2个空点）。封闭区域R内没有其它棋串，只有空点串，所以封闭区域R是黑棋串八九*的私眼。


如图2，黑棋串八九*与上边界外区域和花棋串五九*（视同边界外区域）形成一个封闭区域R——空点串六九*（2个空点）。封闭区域R内没有其它棋串，只有空点串，所以封闭区域R是黑棋串八九*的私眼。


如图3，黑棋串六九*和黑棋串八九*及花棋串六七*（视同边界外区域）形成一个封闭区域R——空点串七九*（2个空点）。但是，封闭区域R是两个黑棋串共同形成，因此封闭区域R不是两个黑棋串任一的私眼。",[]
955,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"如图4，黑棋串五九*与上边界外区域形成一个封闭区域R——空点串六九*（5个空点）+黑棋串七九。封闭区域R内有其它同色棋串——黑棋串七九，所以封闭区域R不是黑棋串五九*的私眼。


如图5，黑棋串五九*与上边界外区域和花棋串七九（视同边界外区域）形成一个封闭区域R——空点串六九*（5个空点）。封闭区域R内没有其它棋串，只有空点串，所以封闭区域R是黑棋串五九*的私眼。


如图6，黑棋串五九*与上边界外区域形成一个封闭区域R——空点串六九*（5个空点）+白棋串七九。封闭区域R内虽然有异色棋串——白棋串七九，但是白棋串七九不具有1气以上的眼，而且（模拟推演）在封闭区域R内连续补充白子，也无法做一个1气眼，所以封闭区域R是黑棋串五九*的私眼。",[]
956,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,如图7，黑棋串七九*与边界外区域形成一个封闭区域R——空点串九九*（5个空点）+白棋串九八。封闭区域R内具有异色棋串——白棋串九八，虽然白棋串九八不具有1气以上的眼，但是（模拟推演）在封闭区域R内连续补充白子，可以做出一个1气眼，模拟推演如图8，空点九九即为模拟推演的白棋串九八和白棋串八九形成的一个1气眼，所以封闭区域R不是黑棋串七九*的私眼。,[]
957,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"一个棋串形成的封闭区域判断示例，如下图：

白棋串六九*与边界外区域（花棋串八八*视同边界外区域）形成了3个封闭区域R、S、T：
1、封闭区域R——空点串七九*（含3个空点），此封闭区域R是白棋串六九*的一个私眼；
2、封闭区域S——黑棋串七七* + 黑棋串九七 + 空点串八七 + 空点串九六，因为黑棋串七七*和黑棋串九七与花棋串八八*形成了一个1气眼（空点串八七），所以封闭区域S不是白棋串六九*的私眼。
3、封闭区域T——黑棋串五九*及空点串四九*，也即白棋串六九*左边和下边广大区域，因为白棋串六九*在此封闭区域内没有紧邻至少一个空点串，而且（模拟推演）黑棋方在封闭区域T内连续补充黑子，也很容易做出一个1气眼，所以封闭区域T不是白棋串六九*的私眼。",[]
958,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"飞弹围棋（3）死活题解析举例（一）
基础棋形图如下：

本题为围棋死活题，黑先白后，正解是黑净杀白。现在在飞弹围棋规则下进行探讨解析。",[]
959,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"程序为了满足奇数手下黑子、偶数手下白子，程序中扔飞弹（下花子）时，变通地采用一次扔2个飞弹（占2手棋），1个飞弹（虚弹）扔在棋盘边界外，坐标（11，-11）；1个飞弹（实弹）扔在棋盘边界内。奇数手的花子（飞弹）应是黑方所下，偶数手的花子（飞弹）则应是白方所下。


为了区别，还特作如下约定：白方所下花子仍称花子，黑方所下花子转称华子。",[]
960,https://tieba.baidu.com/p/5558259197?pn=1,飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术效果会如何？,飞萌CQ,,"飞弹围棋（3）死活题（一）
解析1：
黑41.八六夹，42.XvD（虚弹）；华43.八八，白44.九五；
45.XvD（虚弹），花46.八九；黑47.九八，48.XvD（虚弹）；华49.九六，如下图：

此时花棋串八八*的紧邻棋串情况为：
（备注：判断棋串有无私眼时采用直观底层棋局，并且花棋串皆视同边界外区域）
黑棋串九八*（有私眼九九），
白棋串六九*（有私眼七九），
比对花棋串变性规则，可知当前花棋串八八*的上层属性为中性分隔串属性。


花棋串九六的紧邻棋串情况为：
黑棋串九八*（有私眼九九）、黑棋串八六*（无私眼），
白棋串六九*（有私眼七九），
比对花棋串变性规则，可知当前花棋串九六的上层属性为黑棋串属性。


推理（脑想）：将花棋串按照其上层属性进行对应替换产生上层棋局（类同传统两色围棋棋局），可知角部白棋串七八*成为逻辑死棋。",[]
961,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,2018-02-21 14:42,"飞弹围棋（3）死活题（一）
解析2：
黑41.八六夹，42.XvD（虚弹）；华43.八八，白44.九八；
45.XvD（虚弹），花46.八九；黑47.九五，如下图：


此时花棋串八八*的紧邻棋串情况为：
（备注：判断棋串有无私眼时采用直观底层棋局，并且花棋串皆视同边界外区域）
白棋串七八*（有私眼七九）、白棋串九八（有私眼九九），
比对花棋串变性规则，可知当前花棋串八八*的上层属性为白棋串属性。

推理（脑想）：将花棋串按照其上层属性对应替换为白子，并产生上层棋局（类同传统两色围棋棋局），可知角部白棋具有点七九和点九九两个真眼，成为长活棋。",[]
962,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"对飞弹围棋（3）死活题（一），在本帖中，我不再对其它变化进行解析，有兴趣的朋友可以自行解析。


飞弹围棋（3）中，即或黑方和白方每方只有3个飞弹（总计6个飞弹/花子）,从死活题（一）的初步解析来看，其复杂程度还是比围棋有所增设，博弈子树的分支比围棋还是有所增多。


但是，棋友们尝试下飞弹围棋时，刚开始可以下飞弹围棋（1），即黑方和白方每方只有1个飞弹（总计2个飞弹/花子），下熟了，再下飞弹围棋（2），即黑方和白方每方只有2个飞弹（总计4个飞弹/花子），然后再下飞弹围棋（3）。",[]
963,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"在本帖中，飞萌CQ也对飞弹三色围棋作品的著作权许可方式做一个声明：

飞弹三色围棋作品（包括：相关文字、棋子图片、棋盘图片、以及已经发布或将发布的单机打谱程序、网络客户端程序和网络服务器端程序），其许可为自由作品，任何公司和个人都可以自由使用，不用担心产生版权纠纷。",[]
964,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"飞萌CQ在此也欢迎和希望：
1、部分围棋类爱好者可以偶尔吃一下飞弹围棋这种特色夜宵；
2、围棋赛事和活动的组织者可以将飞弹围棋列为赛事和活动的附加趣味比赛；
3、有兴趣的公司和个人可以开发飞弹围棋人工智能程序（引擎），或可助推和促进人工智能及新技术、新算法的发展或产生。",[]
965,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"飞弹三色围棋单机打谱程序1.3版（F3Go1.3）下载链接：
https://pan.baidu.com/s/1smIZR5b

飞弹三色围棋单机打谱程序1.3版（F3Go1.3）用法:
1、鼠标左键点击下黑子或白子。
2、点击工具栏按钮XvD（Pass按钮右边）扔虚弹（凑手数/快捷键Ctrl+D），同时定义紧接着的鼠标左键点击扔飞弹（实弹/下花子）。
3、鼠标右键点击删吃棋串。

程序为了满足奇数手下黑子、偶数手下白子，程序中扔飞弹（下花子）时，变通地采用一次扔2个飞弹（占2手棋），1个飞弹（虚弹）扔在棋盘边界外，坐标（11，-11）；1个飞弹（实弹）扔在棋盘边界内。棋盘内的奇数手的花子（飞弹）应是黑方所下，偶数手的花子（飞弹）则应是白方所下。


飞弹三色围棋单机打谱程序1.3版（F3Go1.3）是网络飞弹围棋客户端程序的配套打谱程序，连网对弈的棋谱保存后，可用单机版打谱、研究。",[]
966,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"网络飞弹三色围棋客户端程序1.2版（F3GoClient1.2）下载链接：
https://pan.baidu.com/s/1dGqYzo1
网络飞弹围棋客户端程序1.2版使用方法：
1、打开程序连接服务器；
2、点击右边窗口用户列表中的其他用户名，邀请他下棋；
3、对方接受邀请后，即可对弈，对方（被邀请方）执黑先行；
4、鼠标左键点击下黑子或白子。
5、点击工具栏按钮XvD扔虚弹（凑手数/快捷键Ctrl+D），同时定义紧接着的鼠标左键点击扔飞弹（实弹/下花子）。
6、鼠标右键点击删吃棋串。

程序为了满足奇数手下黑子、偶数手下白子，程序中扔飞弹（下花子）时，变通地采用一次扔2个飞弹（占2手棋），1个飞弹（虚弹）扔在棋盘边界外，坐标（11，-11）；1个飞弹（实弹）扔在棋盘边界内。棋盘内的奇数手的花子（飞弹）应是黑方所下，偶数手的花子（飞弹）则应是白方所下。

本版网络飞弹围棋客户端程序增加了棋谱保存功能，保存后的棋谱可以用飞弹围棋单机打谱程序1.3版（F3Go1.3）打谱、研究。",[]
967,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"网络版《神经网络与深度学习》（美 Michael Nielsen 著，Xiaohu Zhu / Freeman Zhang 译）一书中，有如下言论：
结果表明神经网络拥有一种普遍性。不论我们想要计算什么样的函数，我们都确信存在一个神经网络可以计算它。
……
第一点，这句话不是说一个网络可以被用来准确地计算任何函数。而是说，我们可以获得尽可能好的一个近似。
……
第二点，就是可以按照上述的方式近似的函数类其实是连续函数。如果函数不是连续的，也就是会有突然、极陡的跳跃，那么一般来说无法使用一个神经网络进行近似。 （选摘完）


飞弹围棋棋局中的花棋串也可以形象地看作一个“三变多尾狐-振荡器结构”。飞弹围棋“三变多尾狐-振荡器”结构会造成花棋串自身局部点数/目数多次往复震荡，如果再关联棋串死活，情况将更复杂，那么如果将其抽象为函数，这个函数就是一个有突然、极陡跳跃的函数，但是基于卷积核（滤波器）的深度卷积神经网络、深度学习和模式识别技术，能否很好地近似飞弹围棋的策略网络（函数）和价值网络（函数）呢？",[]
968,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,,[]
969,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,我名不靜,,即使这个生态圈毁灭了，我们还可以靠双脚去别的地方，即使地球也没了，我们还可以去别的星球。,[]
970,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"围棋也被称为“手谈”，棋手对弈围棋，也可以被看作棋手在用黑子、白子作图来进行交谈（辩论），围棋语言“返朴归真”——更加类似原始的图画文字。


飞弹围棋也可以被看作一种语言。棋手对弈飞弹围棋，也可以被看作棋手在用黑子、白子和花子作图来进行交谈（辩论），而每个花棋串就是这篇图画文字形式的文章中的三义词（或短语），花棋串（三变多尾狐－振荡器结构）词义的确定不仅仅是简单地与上下文相关，而是随着画出/写出的上下文相关句子（一条尾巴相当于一个句子）数量的增加和属性情况的变化而在三个词义间交替变化，其词义可能会交替变化多次才最终确定下来。

开发飞弹围棋人工智能程序，其功能也可以看作是对飞弹围棋棋局（文章）进行机器翻译和预测。",[]
971,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"飞弹围棋中的三变多尾狐－振荡器结构（花棋串）是一个局部点数/目数振荡器，也即局势评估（点数/目数增减）会随着花棋串的属性（黑/白/中三性）多次交替变化而产生小幅振荡，如蹦极一般，多次跌宕起伏。

传统围棋的“大龙对杀”或“多棋群关联缠斗”，往往由于大龙横死，而致使局势评估（点数/目数增减/胜率曲线）出现高台跳水现象，即出现大幅跌落，但在本局部一般不会出现再回弹、再跌落现象。

目前人工智能围棋程序，特别是AlphaGo Zero、AlphaGo Master对围棋的“大龙对杀”或“多棋群关联缠斗”可以较好地解决。

哪么将AlphaGo Zero、AlphaGo Master等的人工智能围棋程序的算法和技术运用于飞弹围棋人工智能程序中，表现会如何呢？需要增加和开发新的算法和技术吗？",[]
972,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"发现一篇对阿尔法围棋（AlphaGo）训练方法和原理有较详细的说明文章。
两万字长文深挖围棋AI技术（二）http://geek*csdn*net/news/detail/59308
有兴趣的网友可以细读。",[]
973,https://tieba.baidu.com/p/5558259197?pn=2,回复：飞弹三色围棋--运用阿尔法狗AlphaGo的人工智能技术,飞萌CQ,,"《*两万字长文深挖围棋AI技术》一文中提到：
Maddison等（2015）（飞萌加注：计算机专家Chris Maddison是AlphaGo研发团队中的重要成员）
光是预测准确率，并不能说明下棋的水平。因此Maddison等人的工作把Move Prediction用到了实际的对弈当中。
他们的CNN增加到了12层，feature也有所增加，下面是他们使用的feature。



第一组feature是棋子（Stone）的颜色，和之前一样。
第二组是棋子（所在group）的气，用4个plane来表示，分别是1，2，3 >=4口气。
第三组是走了这步棋之后的气，用了6个plane，代表1，2，3，4，5，>=6口气。
第四组表示这个走法在当前局面是否合法。
第五组表示这个棋子距离当前局面的轮次，比如上一步对手走的就是1，上上一步自己走的就是2。因为围棋很多都是局部的战役，所以这个feature应该是有用的。
第六组就是表示走这这后能吃对方多少个棋子。
第七组表示走这能否征子成功。
第八组feature比较有趣，按照作者的说法就是因为KGS的对弈水平参差不齐，如果只留下高手的对局数据太少，所以用这个feature。",[]
